   posx(m)        px/pz(rad)         posy(m)       py/pz(rad)         posz(m)           pz/pz(rad)   
-0.0017515343       +0.042395612       +0.00041166882       -0.035319319       +0.0012497475       +0.0022427139       
-0.00038391349       +0.016759277       +0.0024239836       -0.088630136       -0.0019815844       +0.0023739772       
+0.00072749138       -0.014223147       +0.0011500190       -0.064534707       +0.00030059926       +0.0010067850       
-0.00060739492       +0.032476523       -0.0023388717       +0.067027229       -0.00019680235       -0.0020822093       
+0.0011365391       -0.064968434       +0.00062035147       -0.012152587       +0.0031785095       -0.0021773976       
+0.0014034311       -0.042467876       -0.0022131140       +0.062541521       +3.4739487e-05       +0.0016425391       
+0.0012783080       -0.031561201       -0.0021205396       +0.076256068       +0.0010225859       +0.0018558202       
-0.00090875889       +0.0048279977       +0.00078747030       -0.044667652       +0.00081255134       -0.0010943725       
-0.0012250668       +0.0087576736       -0.00067271575       +0.021607225       +0.0034120936       +0.0022535068       
+0.0023241199       -0.087325161       +0.00063657564       -0.022900171       -0.0012735217       +0.0016287979       
-0.00038104178       +0.017093505       -0.0025854864       +0.075771807       -0.00073782561       +0.0020027259       
-0.00066356170       +0.036002645       +0.0018853336       -0.076147202       +0.0023999854       -0.00028203897       
+0.00049003463       +0.0031435444       +0.0021918108       -0.065059517       +0.0024357499       +0.00064509165       
+0.0018707926       -0.059382563       -0.0011531041       +0.055742121       +0.0017215446       -0.0022274268       
+0.0021959064       -0.050167776       +0.00023797181       -0.0011648542       -0.00049638080       -0.0022831530       
+0.00096176992       -0.059332974       +0.00039351378       +0.00046286797       +0.0021440631       -0.0020023656       
-0.0014589193       +0.042410375       -0.00019635864       +0.034887576       +0.0037232409       -0.0023927117       
+0.0023505404       -0.083766421       +0.00092394979       -0.033601040       -0.0032219272       +0.00015813958       
+0.00051211311       -0.015512995       -0.0020023433       +0.040624824       +0.0016865036       +0.00024160213       
+0.0017556129       -0.043079481       -0.0017422151       +0.048714973       +0.00087188735       +0.00071382622       
+0.0020295723       -0.057835939       +0.0014263362       -0.056189933       +0.00085413755       -0.0019011205       
+0.00013095955       -0.013699695       +0.00011989404       +0.029474411       -0.00021749814       -0.0012602657       
-0.0010893659       +0.037630080       -0.0022530133       +0.082040533       +0.0037158823       -0.0021069490       
+0.0010417591       -0.035165027       -0.0022438276       +0.082982111       +0.00022011258       +0.0022087604       
+0.0023913529       -0.072715440       -0.0011672300       +0.034046313       -0.0035626033       +0.0018041548       
+0.0010459354       -0.0088360179       -0.00087049818       +0.045114740       +0.0020246638       -0.00034085665       
+0.0011367032       -0.053089180       +0.0013360950       -0.061137344       +0.0019782253       +0.00042291774       
+0.0011130927       -0.034860290       +0.00095534412       -0.058833263       +0.0028415450       +0.00041586638       
+0.0012545402       -0.043139387       +0.0010774336       -0.060619797       -0.0021677522       +0.00051437273       
-0.0018122668       +0.070579620       +0.0013435061       -0.054285534       +0.0010421988       +0.00074009562       
+0.00028978441       -0.018236135       +0.0023538889       -0.086648044       +0.0011069575       -0.00039517244       
-0.00012028975       -0.010489419       -0.00055343398       -0.013429856       +0.0018736895       +0.00069082730       
-0.0024183112       +0.064121469       +0.00032841203       -0.0020342319       -0.00043571522       +0.0016093883       
-0.0014987253       +0.061311679       +0.0011831991       -0.017524424       -0.0024993287       -0.0016737642       
-0.00052002652       +0.011737298       +0.0014717725       -0.018238123       -0.00098251153       +0.0014249438       
+0.0019025101       -0.064675311       -0.00079980920       +0.046393711       +0.0023313457       +0.0024152416       
-0.0011447604       +0.033014837       +0.00098254181       -0.0022384347       +0.0030636413       -0.0011036193       
-0.00093816367       +0.044844653       +0.00090702130       -0.0023907574       -0.0020361063       +0.0019785696       
+0.0013688039       -0.025559026       +0.0011507407       -0.016824331       -0.0010755550       +0.0013003843       
-0.0022088373       +0.068844128       -0.0014001656       +0.036647313       +0.0025541321       -0.00056396382       
-0.0020639860       +0.079402572       -0.00086353357       +0.038722562       +0.00091505296       +0.00052474847       
+2.8112911e-05       +0.030987359       +0.00083436047       -0.017798384       +0.0024147801       -0.00058872012       
-0.00041153285       +0.024265509       -0.0013371944       +0.014558582       -0.0023499222       +0.00097233053       
+0.0012740001       -0.069449076       +0.00051213373       -0.013476889       +0.0035227977       -0.00048437103       
+0.00039386032       -0.043165938       -0.00066597827       +0.0086282142       -0.0015339526       +0.00051563245       
+4.5332350e-05       +0.026735886       -0.0011438692       +0.022034966       -0.0033973516       +0.0022179696       
+0.0014562098       -0.038478684       +0.0012984728       -0.017974361       -0.0036021089       +0.0014935013       
-0.00011201818       -0.010074640       -0.0024554153       +0.075961329       +0.00061874745       -0.00016737752       
+0.00043511575       +0.020116816       -0.00030800687       +0.0055540377       +0.00091255587       +0.0012577172       
-0.0023543398       +0.065683272       +0.00076978881       -0.013737821       +0.00099741995       +0.0024538333       
+8.0917072e-05       -0.020469057       -0.0021865412       +0.059740578       +0.00027643319       -0.00030103312       
+0.0021700063       -0.084741758       +0.00023906160       -0.018126947       +0.0035861261       -0.00029356242       
+0.00047473553       -0.045094126       +0.00091202765       -0.018111500       +0.0016581575       -0.0014760891       
+0.00043833992       -0.025032055       +0.0023439098       -0.084053756       -0.0012337693       -0.0021151740       
+0.00073444062       -0.022369582       -0.00045209848       -0.018667904       +0.0035184819       -0.0016278027       
-0.0010203902       +0.050174544       +0.0019886521       -0.067330684       -0.00027110008       +0.00042878770       
+0.0023915475       -0.072504379       +0.0011646708       -0.033983393       +0.0021147030       -0.0010839117       
+0.0013420090       -0.064001437       +8.1916803e-05       -0.022830293       +0.0035423574       +0.0023446586       
+0.00077749797       -0.033370458       +0.0024433950       -0.079987406       +0.0036155493       +0.0021672605       
+0.0018237852       -0.048465473       -0.0018207559       +0.053586320       -0.00096843783       -0.0011249246       
+0.00038193386       -0.033260450       -0.00040836276       +0.039109859       +0.00027678431       -0.00038403443       
+0.0018889091       -0.079616772       +0.00034543026       +0.0017619633       -0.0021298543       +0.00030330629       
+0.00052658656       -0.011800112       +0.0025690290       -0.085062449       -0.0021049958       +0.0015017954       
+0.0025183625       -0.086774337       +0.00020412563       -0.014285233       -0.0035786930       +0.0017123097       
+0.0020085795       -0.085550609       +6.0015009e-05       -0.0037979804       +0.00039276766       +0.00079483365       
-0.0013600158       +0.046834492       +0.0012076736       -0.012727797       +0.0025220601       -0.0020579663       
-0.00081871792       +0.0096260152       +0.0010415223       -0.0070385377       -0.0030369632       +0.0015350779       
+0.0014159173       -0.044311346       +0.0022291559       -0.064379312       +0.00022481954       +0.0015891947       
+0.0011001711       -0.054979503       +0.0015733590       -0.061721311       -0.0036951612       +0.0018335251       
-0.00083548789       +0.049177430       +0.0017737276       -0.060214538       +0.0029882525       +0.0023833307       
+0.00031704845       -0.012136265       +6.2980655e-05       -0.036301664       -0.0034730427       -0.00070507053       
+0.0020809915       -0.052542076       -0.00085668218       +0.012888414       +0.00047239987       +0.0016027148       
+0.0019600836       -0.059324419       -0.00013739174       -0.019115288       +0.0010763766       +0.00015213932       
+0.0018154676       -0.045668494       -0.00055145993       -0.0045089957       +0.0021908968       +0.00059948320       
+0.0020882452       -0.051778151       -0.0011208961       +0.026424163       -0.00027345488       -0.0016924789       
+0.00078971245       -0.056896458       +0.00056571470       -0.015457563       +0.0029890668       -0.0024978472       
-0.0023729363       +0.075538856       -0.00035294889       -0.0041733915       +0.00064112531       -0.0019324429       
+0.00049419202       +0.011024975       -0.00048090525       -0.0054740247       +0.00046246055       +0.0015330002       
-0.00075749536       -0.0010342283       -0.0016316798       +0.044206702       +0.0031325614       +0.00044143450       
+0.0012996674       -0.017637829       +0.0010361707       -0.046814424       +0.0011281453       -0.00017118153       
